database_url,sample_id,date_collected,location,host,depth,viromics,core_processor,Final greenhouse GWC (%),Freezer location,GWC %,H2O amount (ml),H2O atom perc,Lab dried GWC (%),Time of sampling,Vial size (ml),Weight (gr),Weight dried (gr),Weight for DNA (gr),Weight for pH (gr),Wet Weight (gr),pH
https://biotite.berkeley.edu/QRLab/2906/detail,AC6_D4_CO2-T0,2022-06-16,AC,UCB,30-50,0,LL,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2907/detail,AC6_D5_CO2-T0,2022-06-16,AC,UCB,50-80,0,MS,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2908/detail,AA6_D1_CO2-T1,2022-06-20,AA,UCB,0-10,0,SB,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2909/detail,AA6_D2_CO2-T1,2022-06-20,AA,UCB,10-20,0,ES,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2910/detail,AA6_D3_CO2-T1,2022-06-20,AA,UCB,20-30,0,JJ,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2911/detail,AA6_D4_CO2-T1,2022-06-20,AA,UCB,30-50,0,LL,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2912/detail,AA6_D5_CO2-T1,2022-06-20,AA,UCB,50-80,0,MS,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2913/detail,AB6_D1_CO2-T1,2022-06-20,AB,UCB,0-10,0,SB,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2914/detail,AB6_D2_CO2-T1,2022-06-20,AB,UCB,10-20,0,ES,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2915/detail,AB6_D3_CO2-T1,2022-06-20,AB,UCB,20-30,0,JJ,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2916/detail,AB6_D4_CO2-T1,2022-06-20,AB,UCB,30-50,0,LL,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2917/detail,AB6_D5_CO2-T1,2022-06-20,AB,UCB,50-80,0,MS,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2918/detail,AC6_D1_CO2-T1,2022-06-20,AC,UCB,0-10,0,SB,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2919/detail,AC6_D2_CO2-T1,2022-06-20,AC,UCB,10-20,0,ES,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2920/detail,AC6_D3_CO2-T1,2022-06-20,AC,UCB,20-30,0,JJ,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2921/detail,AC6_D4_CO2-T1,2022-06-20,AC,UCB,30-50,0,LL,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2922/detail,AC6_D5_CO2-T1,2022-06-20,AC,UCB,50-80,0,MS,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2923/detail,AA4_D3_CO2-T3,2022-06-20,AA,UCB,20-30,0,JH,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2924/detail,AA4_D4_CO2-T3,2022-06-20,AA,UCB,30-50,0,PP,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2925/detail,AA4_D5_CO2-T3,2022-06-20,AA,UCB,50-80,0,KEM,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2926/detail,AB4_D3_CO2-T3,2022-06-20,AB,UCB,20-30,0,JH,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2927/detail,AB4_D4_CO2-T3,2022-06-20,AB,UCB,30-50,0,JF,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2928/detail,AB4_D5_CO2-T3,2022-06-20,AB,UCB,50-80,0,PP,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2929/detail,AC4_D3_CO2-T3,2022-06-20,AC,UCB,20-30,0,JH,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2930/detail,AC4_D4_CO2-T3,2022-06-20,AC,UCB,30-48,0,JF,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2931/detail,AC4_D5_CO2-T3,2022-06-20,AC,UCB,50-80,0,PP,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2932/detail,AA6_D1_CO2-T2,2022-06-23,AA,UCB,0-10,0,SB,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2933/detail,AA6_D2_CO2-T2,2022-06-23,AA,UCB,10-20,0,ES,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2934/detail,AA6_D3_CO2-T2,2022-06-23,AA,UCB,20-30,0,JJ,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2935/detail,AA6_D4_CO2-T2,2022-06-23,AA,UCB,30-50,0,LL,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2936/detail,AA6_D5_CO2-T2,2022-06-23,AA,UCB,50-80,0,MS,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2937/detail,AB6_D1_CO2-T2,2022-06-23,AB,UCB,0-10,0,SB,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2938/detail,AB6_D2_CO2-T2,2022-06-23,AB,UCB,10-20,0,ES,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2939/detail,AB6_D3_CO2-T2,2022-06-23,AB,UCB,20-30,0,JJ,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2940/detail,AB6_D4_CO2-T2,2022-06-23,AB,UCB,30-50,0,LL,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2941/detail,AB6_D5_CO2-T2,2022-06-23,AB,UCB,50-80,0,MS,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2942/detail,AC6_D1_CO2-T2,2022-06-23,AC,UCB,0-10,0,SB,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2943/detail,AC6_D2_CO2-T2,2022-06-23,AC,UCB,10-20,0,ES,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2944/detail,AC6_D3_CO2-T2,2022-06-23,AC,UCB,20-30,0,JJ,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2945/detail,AC6_D4_CO2-T2,2022-06-23,AC,UCB,30-50,0,LL,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2946/detail,AC6_D5_CO2-T2,2022-06-23,AC,UCB,50-80,0,MS,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2947/detail,AA5_D3_CO2-T3,2022-07-01,AA,UCB,20-30,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2948/detail,AA5_D4_CO2-T3,2022-07-01,AA,UCB,30-50,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2949/detail,AA5_D5_CO2-T3,2022-07-01,AA,UCB,50-80,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2950/detail,AB5_D3_CO2-T3,2022-07-01,AB,UCB,20-30,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2951/detail,AB5_D4_CO2-T3,2022-07-01,AB,UCB,30-50,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2952/detail,AB5_D5_CO2-T3,2022-07-01,AB,UCB,50-80,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2953/detail,AC5_D3_CO2-T3,2022-07-01,AC,UCB,20-30,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2954/detail,AC5_D4_CO2-T3,2022-07-01,AC,UCB,30-50,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2955/detail,AC5_D5_CO2-T3,2022-07-01,AC,UCB,50-80,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2956/detail,HA5_D3_CO2-T3,2022-07-01,HA,UCB,20-30,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2957/detail,HA5_D4_CO2-T3,2022-07-01,HA,UCB,30-50,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2958/detail,HA5_D5_CO2-T3,2022-07-01,HA,UCB,50-80,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2959/detail,HB5_D3_CO2-T3,2022-07-01,HB,UCB,20-30,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2960/detail,HB5_D4_CO2-T3,2022-07-01,HB,UCB,30-50,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2961/detail,HB5_D5_CO2-T3,2022-07-01,HB,UCB,50-80,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2962/detail,HC5_D3_CO2-T3,2022-07-01,HC,UCB,20-30,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2963/detail,HC5_D4_CO2-T3,2022-07-01,HC,UCB,30-50,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2964/detail,HC5_D5_CO2-T3,2022-07-01,HC,UCB,50-80,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2965/detail,AA7_D1-2_VIR-1,2022-07-13,AA,UCD,0-10,1,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2966/detail,AA7_D1-2_VIR-2,2022-07-13,AA,UCD,0-10,1,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2967/detail,AB7_D1-2_VIR-1,2022-07-13,AB,UCD,0-10,1,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2968/detail,AB7_D1-2_VIR-2,2022-07-13,AB,UCD,0-10,1,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2969/detail,AC7_D1-2_VIR-1,2022-07-13,AC,UCD,0-10,1,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2970/detail,AC7_D1-2_VIR-2,2022-07-13,AC,UCD,0-10,1,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2971/detail,AA7_D1-2_CORRI,2022-07-13,AA,UCB-MT,0-10,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2972/detail,AB7_D1-2_CORRI,2022-07-13,AB,UCB-MT,0-10,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2973/detail,AC7_D1-2_CORRI,2022-07-13,AC,UCB-MT,0-10,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2974/detail,HA7_D1-2_VIR-1,2022-07-13,HA,UCD,0-10,1,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2975/detail,HA7_D1-2_VIR-2,2022-07-13,HA,UCD,0-10,1,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2976/detail,HB7_D1-2_VIR-1,2022-07-13,HB,UCD,0-10,1,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2977/detail,HB7_D1-2_VIR-2,2022-07-13,HB,UCD,0-10,1,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2978/detail,HC7_D1-2_VIR-1,2022-07-13,HC,UCD,0-10,1,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2979/detail,HC7_D1-2_VIR-2,2022-07-13,HC,UCD,0-10,1,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2980/detail,HA7_D1-2_CORRI,2022-07-13,HA,UCB-MT,0-10,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2981/detail,HB7_D1-2_CORRI,2022-07-13,HB,UCB-MT,0-10,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2982/detail,HC7_D1-2_CORRI,2022-07-13,HC,UCB-MT,0-10,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2983/detail,AA7_D1_GSC,2022-07-13,AA,UCB,0-10,0,None,,,8.398376522,,,,,,,,,5.054,,4.595
https://biotite.berkeley.edu/QRLab/2984/detail,AA7_D2_GSC,2022-07-13,AA,UCB,10-20,0,None,,,9.668916069,,,,,,,,,5.006,,4.56
https://biotite.berkeley.edu/QRLab/2985/detail,AA7_D3_GSC,2022-07-13,AA,UCB,20-30,0,None,,,12.07526882,,,,,,,,,5.062,,4.58
https://biotite.berkeley.edu/QRLab/2986/detail,AA7_D4_GSC,2022-07-13,AA,UCB,30-50,0,None,,,13.52992194,,,,,,,,,5.06,,4.59
https://biotite.berkeley.edu/QRLab/2987/detail,AA7_D5_GSC,2022-07-13,AA,UCB,50-80,0,None,,,16.16507068,,,,,,,,,5.087,,4.605
https://biotite.berkeley.edu/QRLab/2988/detail,AA7_D6_GSC,2022-07-13,AA,UCB,80-120,0,None,,,15.51099026,,,,,,,,,4.995,,4.5
https://biotite.berkeley.edu/QRLab/2989/detail,AB7_D1_GSC,2022-07-13,AB,UCB,0-10,0,None,,,9.334719335,,,,,,,,,5.022,,4.485
https://biotite.berkeley.edu/QRLab/2990/detail,AB7_D2_GSC,2022-07-13,AB,UCB,10-20,0,None,,,9.834976188,,,,,,,,,5.011,,4.55
https://biotite.berkeley.edu/QRLab/2991/detail,AB7_D3_GSC,2022-07-13,AB,UCB,20-30,0,None,,,12.45623941,,,,,,,,,5.007,,4.585
https://biotite.berkeley.edu/QRLab/2992/detail,AB7_D4_GSC,2022-07-13,AB,UCB,30-50,0,None,,,12.55286,,,,,,,,,5.006,,4.655
https://biotite.berkeley.edu/QRLab/2993/detail,AB7_D5_GSC,2022-07-13,AB,UCB,50-80,0,None,,,13.77685226,,,,,,,,,5.018,,4.845
https://biotite.berkeley.edu/QRLab/2994/detail,AB7_D6_GSC,2022-07-13,AB,UCB,80-120,0,None,,,15.8315936,,,,,,,,,5.068,,4.94
https://biotite.berkeley.edu/QRLab/2995/detail,AC7_D1_GSC,2022-07-13,AC,UCB,0-10,0,None,,,8.93776824,,,,,,,,,5.117,,4.575
https://biotite.berkeley.edu/QRLab/2996/detail,AC7_D2_GSC,2022-07-13,AC,UCB,10-20,0,None,,,10.33525518,,,,,,,,,5.054,,4.48
https://biotite.berkeley.edu/QRLab/2997/detail,AC7_D3_GSC,2022-07-13,AC,UCB,20-30,0,None,,,10.78981442,,,,,,,,,5.031,,4.47
https://biotite.berkeley.edu/QRLab/2998/detail,AC7_D4_GSC,2022-07-13,AC,UCB,30-50,0,None,,,12.75322284,,,,,,,,,4.949,,4.455
https://biotite.berkeley.edu/QRLab/2999/detail,AC7_D5_GSC,2022-07-13,AC,UCB,50-80,0,None,,,13.4487049,,,,,,,,,4.974,,4.415
https://biotite.berkeley.edu/QRLab/3000/detail,AC7_D6_GSC,2022-07-13,AC,UCB,80-120,0,None,,,14.25851254,,,,,,,,,5.043,,4.385
https://biotite.berkeley.edu/QRLab/3001/detail,HA7_D1_GSC,2022-07-13,HA,UCB,0-10,0,None,,,2.238079792,,,,,,,,,5.01,,4.77
https://biotite.berkeley.edu/QRLab/3002/detail,HA7_D2_GSC,2022-07-13,HA,UCB,10-20,0,None,,,3.759867054,,,,,,,,,5.11,,4.76
https://biotite.berkeley.edu/QRLab/3003/detail,HA7_D3_GSC,2022-07-13,HA,UCB,20-30,0,None,,,4.782168186,,,,,,,,,5,,4.835
https://biotite.berkeley.edu/QRLab/3004/detail,HA7_D4_GSC,2022-07-13,HA,UCB,30-50,0,None,,,4.834858735,,,,,,,,,5.02,,4.855
https://biotite.berkeley.edu/QRLab/3005/detail,HA7_D5_GSC,2022-07-13,HA,UCB,50-80,0,None,,,5.544279457,,,,,,,,,5.1,,4.915
https://biotite.berkeley.edu/QRLab/3006/detail,HA7_D6_GSC,2022-07-13,HA,UCB,80-120,0,None,,,13.88041144,,,,,,,,,5.18,,5.76
https://biotite.berkeley.edu/QRLab/3007/detail,HB7_D1_GSC,2022-07-13,HB,UCB,0-10,0,None,,,2.507867821,,,,,,,,,4.18,,4.915
https://biotite.berkeley.edu/QRLab/3008/detail,HB7_D2_GSC,2022-07-13,HB,UCB,10-20,0,None,,,4.37264405,,,,,,,,,5.1,,4.96
https://biotite.berkeley.edu/QRLab/3009/detail,HB7_D3_GSC,2022-07-13,HB,UCB,20-30,0,None,,,4.847433412,,,,,,,,,5.08,,5.035
https://biotite.berkeley.edu/QRLab/3010/detail,HB7_D4_GSC,2022-07-13,HB,UCB,30-50,0,None,,,5.899608866,,,,,,,,,5.16,,5.145
https://biotite.berkeley.edu/QRLab/3011/detail,HB7_D5_GSC,2022-07-13,HB,UCB,50-80,0,None,,,6.218365871,,,,,,,,,5.15,,5.2
https://biotite.berkeley.edu/QRLab/3012/detail,HB7_D6_GSC,2022-07-13,HB,UCB,80-120,0,None,,,8.061803658,,,,,,,,,5,,5.27
https://biotite.berkeley.edu/QRLab/3013/detail,HC7_D1_GSC,2022-07-13,HC,UCB,0-10,0,None,,,2.495599047,,,,,,,,,5.08,,4.88
https://biotite.berkeley.edu/QRLab/3014/detail,HC7_D2_GSC,2022-07-13,HC,UCB,10-20,0,None,,,4.352678571,,,,,,,,,5.02,,4.91
https://biotite.berkeley.edu/QRLab/3015/detail,HC7_D3_GSC,2022-07-13,HC,UCB,20-30,0,None,,,5.140771637,,,,,,,,,5.1,,5.035
https://biotite.berkeley.edu/QRLab/3016/detail,HC7_D4_GSC,2022-07-13,HC,UCB,30-50,0,None,,,6.058424193,,,,,,,,,5.05,,5.03
https://biotite.berkeley.edu/QRLab/3017/detail,HC7_D5_GSC,2022-07-13,HC,UCB,50-80,0,None,,,12.52737626,,,,,,,,,5.04,,5.485
https://biotite.berkeley.edu/QRLab/3018/detail,HC7_D6_GSC,2022-07-13,HC,UCB,80-120,0,None,,,13.29446731,,,,,,,,,5.07,,5.6
https://biotite.berkeley.edu/QRLab/3019/detail,AA7_D1_DNA-RNA,2022-07-13,AA,UCB,0-10,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3020/detail,AA7_D2_DNA-RNA,2022-07-13,AA,UCB,10-20,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3021/detail,AA7_D3_DNA-RNA,2022-07-13,AA,UCB,20-30,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3022/detail,AA7_D4_DNA-RNA,2022-07-13,AA,UCB,30-50,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3023/detail,AA7_D5_DNA-RNA,2022-07-13,AA,UCB,50-80,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3024/detail,AA7_D6_DNA-RNA,2022-07-13,AA,UCB,80-120,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3025/detail,AB7_D1_DNA-RNA,2022-07-13,AB,UCB,0-10,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3026/detail,AB7_D2_DNA-RNA,2022-07-13,AB,UCB,10-20,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3027/detail,AB7_D3_DNA-RNA,2022-07-13,AB,UCB,20-30,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3028/detail,AB7_D4_DNA-RNA,2022-07-13,AB,UCB,30-50,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3029/detail,AB7_D5_DNA-RNA,2022-07-13,AB,UCB,50-80,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3030/detail,AB7_D6_DNA-RNA,2022-07-13,AB,UCB,80-120,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3031/detail,AC7_D1_DNA-RNA,2022-07-13,AC,UCB,0-10,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3032/detail,AC7_D2_DNA-RNA,2022-07-13,AC,UCB,10-20,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3033/detail,AC7_D3_DNA-RNA,2022-07-13,AC,UCB,20-30,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3034/detail,AC7_D4_DNA-RNA,2022-07-13,AC,UCB,30-50,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3035/detail,AC7_D5_DNA-RNA,2022-07-13,AC,UCB,50-80,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3036/detail,AC7_D6_DNA-RNA,2022-07-13,AC,UCB,80-120,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3037/detail,HA7_D1_DNA-RNA,2022-07-13,HA,UCB,0-10,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3038/detail,HA7_D2_DNA-RNA,2022-07-13,HA,UCB,10-20,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3039/detail,HA7_D3_DNA-RNA,2022-07-13,HA,UCB,20-30,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3040/detail,HA7_D4_DNA-RNA,2022-07-13,HA,UCB,30-50,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3041/detail,HA7_D5_DNA-RNA,2022-07-13,HA,UCB,50-80,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3042/detail,HA7_D6_DNA-RNA,2022-07-13,HA,UCB,80-120,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3043/detail,HB7_D1_DNA-RNA,2022-07-13,HB,UCB,0-10,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3044/detail,HB7_D2_DNA-RNA,2022-07-13,HB,UCB,10-20,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3045/detail,HB7_D3_DNA-RNA,2022-07-13,HB,UCB,20-30,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3046/detail,HB7_D4_DNA-RNA,2022-07-13,HB,UCB,30-50,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3047/detail,HB7_D5_DNA-RNA,2022-07-13,HB,UCB,50-80,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3048/detail,HB7_D6_DNA-RNA,2022-07-13,HB,UCB,80-120,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3049/detail,HC7_D1_DNA-RNA,2022-07-13,HC,UCB,0-10,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3050/detail,HC7_D2_DNA-RNA,2022-07-13,HC,UCB,10-20,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3051/detail,HC7_D3_DNA-RNA,2022-07-13,HC,UCB,20-30,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3052/detail,HC7_D4_DNA-RNA,2022-07-13,HC,UCB,30-50,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3053/detail,HC7_D5_DNA-RNA,2022-07-13,HC,UCB,50-80,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3054/detail,HC7_D6_DNA-RNA,2022-07-13,HC,UCB,80-120,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3055/detail,AA7_D1_EMSL,2022-07-13,AA,PNNL,0-10,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3056/detail,AA7_D2_EMSL,2022-07-13,AA,PNNL,10-20,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3057/detail,AA7_D3_EMSL,2022-07-13,AA,PNNL,20-30,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3058/detail,AA7_D4_EMSL,2022-07-13,AA,PNNL,30-50,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3059/detail,AA7_D5_EMSL,2022-07-13,AA,PNNL,50-80,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3060/detail,AA7_D6_EMSL,2022-07-13,AA,PNNL,80-120,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3061/detail,AB7_D1_EMSL,2022-07-13,AB,PNNL,0-10,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3062/detail,AB7_D2_EMSL,2022-07-13,AB,PNNL,10-20,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3063/detail,AB7_D3_EMSL,2022-07-13,AB,PNNL,20-30,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3064/detail,AB7_D4_EMSL,2022-07-13,AB,PNNL,30-50,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3065/detail,AB7_D5_EMSL,2022-07-13,AB,PNNL,50-80,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3066/detail,AB7_D6_EMSL,2022-07-13,AB,PNNL,80-120,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3067/detail,AC7_D1_EMSL,2022-07-13,AC,PNNL,0-10,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3068/detail,AC7_D2_EMSL,2022-07-13,AC,PNNL,10-20,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3069/detail,AC7_D3_EMSL,2022-07-13,AC,PNNL,20-30,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3070/detail,AC7_D4_EMSL,2022-07-13,AC,PNNL,30-50,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3071/detail,AC7_D5_EMSL,2022-07-13,AC,PNNL,50-80,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3072/detail,AC7_D6_EMSL,2022-07-13,AC,PNNL,80-120,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3073/detail,HA7_D1_EMSL,2022-07-13,HA,PNNL,0-10,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3074/detail,HA7_D2_EMSL,2022-07-13,HA,PNNL,10-20,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3075/detail,HA7_D3_EMSL,2022-07-13,HA,PNNL,20-30,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3076/detail,HA7_D4_EMSL,2022-07-13,HA,PNNL,30-50,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3077/detail,HA7_D5_EMSL,2022-07-13,HA,PNNL,50-80,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3078/detail,HA7_D6_EMSL,2022-07-13,HA,PNNL,80-120,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3079/detail,HB7_D1_EMSL,2022-07-13,HB,PNNL,0-10,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3080/detail,HB7_D2_EMSL,2022-07-13,HB,PNNL,10-20,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3081/detail,HB7_D3_EMSL,2022-07-13,HB,PNNL,20-30,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3082/detail,HB7_D4_EMSL,2022-07-13,HB,PNNL,30-50,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3083/detail,HB7_D5_EMSL,2022-07-13,HB,PNNL,50-80,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3084/detail,HB7_D6_EMSL,2022-07-13,HB,PNNL,80-120,0,None,,,,,,,,,,,,,,
