database_url,id,sample_id,date_collected,location,host,depth,viromics,core_processor,DNA concentration extr1 (ng/ul),DNA loaded for SIP (ug),DNA loaded for SIP (ul),Final greenhouse GWC (%),Freezer location,GWC %,Grams soil DNA extr1,H2O amount (ml),H2O atom perc,Lab dried GWC (%),Time of sampling,Vial size (ml),Volume extr1 (ul),Weight (gr),Weight dried (gr),Weight for DNA (gr),Weight for pH (gr),Wet Weight (gr),pH
https://biotite.berkeley.edu/QRLab/2457/detail,2457,HC5_D2_18O-7,2022-06-01,HC,UCB,10-20,0,None,,,,,4th floor Firestone 4th row 3rd rack,,,0.74,97,,,,,5.209,,,,,
https://biotite.berkeley.edu/QRLab/2458/detail,2458,HC5_D3_18O-7,2022-06-01,HC,UCB,20-30,0,None,,,,,4th floor Firestone 4th row 3rd rack,,,1.48,97,,,,,10.318,,,,,
https://biotite.berkeley.edu/QRLab/2459/detail,2459,HC5_D4_18O-7,2022-06-01,HC,UCB,30-50,0,None,,,,,4th floor Firestone 4th row 3rd rack,,,1.48,97,,,,,10.179,,,,,
https://biotite.berkeley.edu/QRLab/2460/detail,2460,HC5_D5_18O-7,2022-06-01,HC,UCB,50-80,0,None,,,,,4th floor Firestone 4th row 3rd rack,,,1,97,,,,,10.204,,,,,
https://biotite.berkeley.edu/QRLab/2461/detail,2461,HA5_D3_16O-30,2022-06-01,HA,UCB,20-30,0,None,,,,,basement Firestone bottom,,,1.48,0,,,,,10.062,,,,,
https://biotite.berkeley.edu/QRLab/2462/detail,2462,HA5_D4_16O-30,2022-06-01,HA,UCB,30-50,0,None,,,,,basement Firestone bottom,,,1.48,0,,,,,10.146,,,,,
https://biotite.berkeley.edu/QRLab/2463/detail,2463,HA5_D5_16O-30,2022-06-01,HA,UCB,50-80,0,None,,,,,basement Firestone bottom,,,1.48,0,,,,,10.126,,,,,
https://biotite.berkeley.edu/QRLab/2464/detail,2464,HB5_D3_16O-30,2022-06-01,HB,UCB,20-30,0,None,,,,,basement Firestone bottom,,,1.48,0,,,,,10.142,,,,,
https://biotite.berkeley.edu/QRLab/2465/detail,2465,HB5_D4_16O-30,2022-06-01,HB,UCB,30-50,0,None,,,,,basement Firestone bottom,,,1.48,0,,,,,10.307,,,,,
https://biotite.berkeley.edu/QRLab/2466/detail,2466,HB5_D5_16O-30,2022-06-01,HB,UCB,50-80,0,None,,,,,basement Firestone bottom,,,1.48,0,,,,,10.051,,,,,
https://biotite.berkeley.edu/QRLab/2467/detail,2467,HC5_D3_16O-30,2022-06-01,HC,UCB,20-30,0,None,,,,,basement Firestone bottom,,,1.48,0,,,,,10.339,,,,,
https://biotite.berkeley.edu/QRLab/2468/detail,2468,HC5_D4_16O-30,2022-06-01,HC,UCB,30-50,0,None,,,,,basement Firestone bottom,,,1.48,0,,,,,10.026,,,,,
https://biotite.berkeley.edu/QRLab/2469/detail,2469,HC5_D5_16O-30,2022-06-01,HC,UCB,50-80,0,None,,,,,basement Firestone bottom,,,1,0,,,,,10.324,,,,,
https://biotite.berkeley.edu/QRLab/2470/detail,2470,HA5_D3_18O-30,2022-06-01,HA,UCB,20-30,0,None,,,,,basement Firestone bottom,,,1.48,97,,,,,10.055,,,,,
https://biotite.berkeley.edu/QRLab/2471/detail,2471,HA5_D4_18O-30,2022-06-01,HA,UCB,30-50,0,None,,,,,basement Firestone bottom,,,1.48,97,,,,,10.305,,,,,
https://biotite.berkeley.edu/QRLab/2472/detail,2472,HA5_D5_18O-30,2022-06-01,HA,UCB,50-80,0,None,,,,,basement Firestone bottom,,,1.48,97,,,,,10.33,,,,,
https://biotite.berkeley.edu/QRLab/2473/detail,2473,HB5_D3_18O-30,2022-06-01,HB,UCB,20-30,0,None,,,,,basement Firestone bottom,,,1.48,97,,,,,10.012,,,,,
https://biotite.berkeley.edu/QRLab/2474/detail,2474,HB5_D4_18O-30,2022-06-01,HB,UCB,30-50,0,None,,,,,basement Firestone bottom,,,1.48,97,,,,,10.109,,,,,
https://biotite.berkeley.edu/QRLab/2475/detail,2475,HB5_D5_18O-30,2022-06-01,HB,UCB,50-80,0,None,,,,,basement Firestone bottom,,,1.48,97,,,,,10.484,,,,,
https://biotite.berkeley.edu/QRLab/2476/detail,2476,HC5_D3_18O-30,2022-06-01,HC,UCB,20-30,0,None,,,,,basement Firestone bottom,,,1.48,97,,,,,10.243,,,,,
https://biotite.berkeley.edu/QRLab/2477/detail,2477,HC5_D4_18O-30,2022-06-01,HC,UCB,30-50,0,None,,,,,basement Firestone bottom,,,1.48,97,,,,,10.134,,,,,
https://biotite.berkeley.edu/QRLab/2478/detail,2478,HC5_D5_18O-30,2022-06-01,HC,UCB,50-80,0,None,,,,,basement Firestone bottom,,,1,97,,,,,10.422,,,,,
https://biotite.berkeley.edu/QRLab/2479/detail,2479,AA5_D1_CO2-T0,2022-06-02,AA,UCB,0-10,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2480/detail,2480,AA5_D2_CO2-T0,2022-06-02,AA,UCB,10-20,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2481/detail,2481,AA5_D3_CO2-T0,2022-06-02,AA,UCB,20-30,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2482/detail,2482,AA5_D4_CO2-T0,2022-06-02,AA,UCB,30-50,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2483/detail,2483,AA5_D5_CO2-T0,2022-06-02,AA,UCB,50-80,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2484/detail,2484,AB5_D1_CO2-T0,2022-06-02,AB,UCB,0-10,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2485/detail,2485,AB5_D2_CO2-T0,2022-06-02,AB,UCB,10-20,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2486/detail,2486,AB5_D3_CO2-T0,2022-06-02,AB,UCB,20-30,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2487/detail,2487,AB5_D4_CO2-T0,2022-06-02,AB,UCB,30-50,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2488/detail,2488,AB5_D5_CO2-T0,2022-06-02,AB,UCB,50-80,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2489/detail,2489,AC5_D1_CO2-T0,2022-06-02,AC,UCB,0-10,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2490/detail,2490,AC5_D2_CO2-T0,2022-06-02,AC,UCB,10-20,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2491/detail,2491,AC5_D3_CO2-T0,2022-06-02,AC,UCB,20-30,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2492/detail,2492,AC5_D4_CO2-T0,2022-06-02,AC,UCB,30-50,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2493/detail,2493,AC5_D5_CO2-T0,2022-06-02,AC,UCB,50-80,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2494/detail,2494,HA5_D1_CO2-T0,2022-06-02,HA,UCB,0-10,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2495/detail,2495,HA5_D2_CO2-T0,2022-06-02,HA,UCB,10-20,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2496/detail,2496,HA5_D3_CO2-T0,2022-06-02,HA,UCB,20-30,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2497/detail,2497,HA5_D4_CO2-T0,2022-06-02,HA,UCB,30-50,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2498/detail,2498,HA5_D5_CO2-T0,2022-06-02,HA,UCB,50-80,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2499/detail,2499,HB5_D1_CO2-T0,2022-06-02,HB,UCB,0-10,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2500/detail,2500,HB5_D2_CO2-T0,2022-06-02,HB,UCB,10-20,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2501/detail,2501,HB5_D3_CO2-T0,2022-06-02,HB,UCB,20-30,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2502/detail,2502,HB5_D4_CO2-T0,2022-06-02,HB,UCB,30-50,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2503/detail,2503,HB5_D5_CO2-T0,2022-06-02,HB,UCB,50-80,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2504/detail,2504,HC5_D1_CO2-T0,2022-06-02,HC,UCB,0-10,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2505/detail,2505,HC5_D2_CO2-T0,2022-06-02,HC,UCB,10-20,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2506/detail,2506,HC5_D3_CO2-T0,2022-06-02,HC,UCB,20-30,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2507/detail,2507,HC5_D4_CO2-T0,2022-06-02,HC,UCB,30-50,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2508/detail,2508,HC5_D5_CO2-T0,2022-06-02,HC,UCB,50-80,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2509/detail,2509,AA5_D1_DOC,2022-06-03,AA,UCB,0-10,0,None,,,,,,,,,,,,,,,,,,5.002,
https://biotite.berkeley.edu/QRLab/2510/detail,2510,AA5_D2_DOC,2022-06-03,AA,UCB,10-20,0,None,,,,,,,,,,,,,,,,,,4.997,
https://biotite.berkeley.edu/QRLab/2511/detail,2511,AA5_D3_DOC,2022-06-03,AA,UCB,20-30,0,None,,,,,,,,,,,,,,,,,,5.079,
https://biotite.berkeley.edu/QRLab/2512/detail,2512,AA5_D4_DOC,2022-06-03,AA,UCB,30-50,0,None,,,,,,,,,,,,,,,,,,4.954,
https://biotite.berkeley.edu/QRLab/2513/detail,2513,AA5_D5_DOC,2022-06-03,AA,UCB,50-80,0,None,,,,,,,,,,,,,,,,,,5.012,
https://biotite.berkeley.edu/QRLab/2514/detail,2514,AB5_D1_DOC,2022-06-03,AB,UCB,0-10,0,None,,,,,,,,,,,,,,,,,,4.984,
https://biotite.berkeley.edu/QRLab/2515/detail,2515,AB5_D2_DOC,2022-06-03,AB,UCB,10-20,0,None,,,,,,,,,,,,,,,,,,4.957,
https://biotite.berkeley.edu/QRLab/2516/detail,2516,AB5_D3_DOC,2022-06-03,AB,UCB,20-30,0,None,,,,,,,,,,,,,,,,,,4.973,
https://biotite.berkeley.edu/QRLab/2517/detail,2517,AB5_D4_DOC,2022-06-03,AB,UCB,30-50,0,None,,,,,,,,,,,,,,,,,,5.02,
https://biotite.berkeley.edu/QRLab/2518/detail,2518,AB5_D5_DOC,2022-06-03,AB,UCB,50-80,0,None,,,,,,,,,,,,,,,,,,4.931,
https://biotite.berkeley.edu/QRLab/2519/detail,2519,AC5_D1_DOC,2022-06-03,AC,UCB,0-10,0,None,,,,,,,,,,,,,,,,,,5.064,
https://biotite.berkeley.edu/QRLab/2520/detail,2520,AC5_D2_DOC,2022-06-03,AC,UCB,10-20,0,None,,,,,,,,,,,,,,,,,,4.881,
https://biotite.berkeley.edu/QRLab/2521/detail,2521,AC5_D3_DOC,2022-06-03,AC,UCB,20-30,0,None,,,,,,,,,,,,,,,,,,5.06,
https://biotite.berkeley.edu/QRLab/2522/detail,2522,AC5_D4_DOC,2022-06-03,AC,UCB,30-50,0,None,,,,,,,,,,,,,,,,,,4.964,
https://biotite.berkeley.edu/QRLab/2523/detail,2523,AC5_D5_DOC,2022-06-03,AC,UCB,50-80,0,None,,,,,,,,,,,,,,,,,,4.992,
https://biotite.berkeley.edu/QRLab/2524/detail,2524,HA5_D1_DOC,2022-06-03,HA,UCB,0-10,0,None,,,,,,,,,,,,,,,,,,4.966,
https://biotite.berkeley.edu/QRLab/2525/detail,2525,HA5_D2_DOC,2022-06-03,HA,UCB,10-20,0,None,,,,,,,,,,,,,,,,,,5.009,
https://biotite.berkeley.edu/QRLab/2526/detail,2526,HA5_D3_DOC,2022-06-03,HA,UCB,20-30,0,None,,,,,,,,,,,,,,,,,,4.964,
https://biotite.berkeley.edu/QRLab/2527/detail,2527,HA5_D4_DOC,2022-06-03,HA,UCB,30-50,0,None,,,,,,,,,,,,,,,,,,5.006,
https://biotite.berkeley.edu/QRLab/2528/detail,2528,HA5_D5_DOC,2022-06-03,HA,UCB,50-80,0,None,,,,,,,,,,,,,,,,,,4.97,
https://biotite.berkeley.edu/QRLab/2529/detail,2529,HA5_D6_DOC,2022-06-03,HA,UCB,80-120,0,None,,,,,,,,,,,,,,,,,,5.069,
https://biotite.berkeley.edu/QRLab/2530/detail,2530,HB5_D1_DOC,2022-06-03,HB,UCB,0-10,0,None,,,,,,,,,,,,,,,,,,5.029,
https://biotite.berkeley.edu/QRLab/2531/detail,2531,HB5_D2_DOC,2022-06-03,HB,UCB,10-20,0,None,,,,,,,,,,,,,,,,,,5.02,
https://biotite.berkeley.edu/QRLab/2532/detail,2532,HB5_D3_DOC,2022-06-03,HB,UCB,20-30,0,None,,,,,,,,,,,,,,,,,,5.044,
https://biotite.berkeley.edu/QRLab/2533/detail,2533,HB5_D4_DOC,2022-06-03,HB,UCB,30-50,0,None,,,,,,,,,,,,,,,,,,4.992,
https://biotite.berkeley.edu/QRLab/2534/detail,2534,HB5_D5_DOC,2022-06-03,HB,UCB,50-80,0,None,,,,,,,,,,,,,,,,,,4.993,
https://biotite.berkeley.edu/QRLab/2535/detail,2535,HB5_D6_DOC,2022-06-03,HB,UCB,80-120,0,None,,,,,,,,,,,,,,,,,,5.024,
https://biotite.berkeley.edu/QRLab/2536/detail,2536,HC5_D1_DOC,2022-06-03,HC,UCB,0-10,0,None,,,,,,,,,,,,,,,,,,4.996,
https://biotite.berkeley.edu/QRLab/2537/detail,2537,HC5_D2_DOC,2022-06-03,HC,UCB,10-20,0,None,,,,,,,,,,,,,,,,,,4.998,
https://biotite.berkeley.edu/QRLab/2538/detail,2538,HC5_D3_DOC,2022-06-03,HC,UCB,20-30,0,None,,,,,,,,,,,,,,,,,,4.992,
https://biotite.berkeley.edu/QRLab/2539/detail,2539,HC5_D4_DOC,2022-06-03,HC,UCB,30-50,0,None,,,,,,,,,,,,,,,,,,5.068,
https://biotite.berkeley.edu/QRLab/2540/detail,2540,HC5_D5_DOC,2022-06-03,HC,UCB,50-80,0,None,,,,,,,,,,,,,,,,,,5.143,
https://biotite.berkeley.edu/QRLab/2541/detail,2541,HC5_D6_DOC,2022-06-03,HC,UCB,80-120,0,None,,,,,,,,,,,,,,,,,,5.003,
https://biotite.berkeley.edu/QRLab/2542/detail,2542,AA5_D1_METABOL,2022-06-01,AA,UCB,0-10,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2543/detail,2543,AA5_D2_METABOL,2022-06-01,AA,UCB,10-20,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2544/detail,2544,AA5_D3_METABOL,2022-06-01,AA,UCB,20-30,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2545/detail,2545,AA5_D4_METABOL,2022-06-01,AA,UCB,30-50,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2546/detail,2546,AA5_D5_METABOL,2022-06-01,AA,UCB,50-80,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2547/detail,2547,AB5_D1_METABOL,2022-06-01,AB,UCB,0-10,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2548/detail,2548,AB5_D2_METABOL,2022-06-01,AB,UCB,10-20,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2549/detail,2549,AB5_D3_METABOL,2022-06-01,AB,UCB,20-30,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2550/detail,2550,AB5_D4_METABOL,2022-06-01,AB,UCB,30-50,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2551/detail,2551,AB5_D5_METABOL,2022-06-01,AB,UCB,50-80,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2552/detail,2552,AC5_D1_METABOL,2022-06-01,AC,UCB,0-10,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2553/detail,2553,AC5_D2_METABOL,2022-06-01,AC,UCB,10-20,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2554/detail,2554,AC5_D3_METABOL,2022-06-01,AC,UCB,20-30,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2555/detail,2555,AC5_D4_METABOL,2022-06-01,AC,UCB,30-50,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2556/detail,2556,AC5_D5_METABOL,2022-06-01,AC,UCB,50-80,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2557/detail,2557,HA5_D1_METABOL,2022-06-01,HA,UCB,0-10,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2558/detail,2558,HA5_D2_METABOL,2022-06-01,HA,UCB,10-20,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2559/detail,2559,HA5_D3_METABOL,2022-06-01,HA,UCB,20-30,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2560/detail,2560,HA5_D4_METABOL,2022-06-01,HA,UCB,30-50,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2561/detail,2561,HA5_D5_METABOL,2022-06-01,HA,UCB,50-80,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2562/detail,2562,HA5_D6_METABOL,2022-06-01,HA,UCB,80-120,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2563/detail,2563,HB5_D1_METABOL,2022-06-01,HB,UCB,0-10,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2564/detail,2564,HB5_D2_METABOL,2022-06-01,HB,UCB,10-20,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2565/detail,2565,HB5_D3_METABOL,2022-06-01,HB,UCB,20-30,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2566/detail,2566,HB5_D4_METABOL,2022-06-01,HB,UCB,30-50,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2567/detail,2567,HB5_D5_METABOL,2022-06-01,HB,UCB,50-80,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2568/detail,2568,HB5_D6_METABOL,2022-06-01,HB,UCB,80-120,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2569/detail,2569,HC5_D1_METABOL,2022-06-01,HC,UCB,0-10,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2570/detail,2570,HC5_D2_METABOL,2022-06-01,HC,UCB,10-20,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2571/detail,2571,HC5_D3_METABOL,2022-06-01,HC,UCB,20-30,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2572/detail,2572,HC5_D4_METABOL,2022-06-01,HC,UCB,30-50,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2573/detail,2573,HC5_D5_METABOL,2022-06-01,HC,UCB,50-80,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2574/detail,2574,HC5_D6_METABOL,2022-06-01,HC,UCB,80-120,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2575/detail,2575,AA5_D1_PROTEO,2022-06-01,AA,UCB,0-10,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2576/detail,2576,AA5_D2_PROTEO,2022-06-01,AA,UCB,10-20,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2577/detail,2577,AA5_D3_PROTEO,2022-06-01,AA,UCB,20-30,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2578/detail,2578,AA5_D4_PROTEO,2022-06-01,AA,UCB,30-50,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2579/detail,2579,AA5_D5_PROTEO,2022-06-01,AA,UCB,50-80,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2580/detail,2580,AB5_D1_PROTEO,2022-06-01,AB,UCB,0-10,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2581/detail,2581,AB5_D2_PROTEO,2022-06-01,AB,UCB,10-20,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2582/detail,2582,AB5_D3_PROTEO,2022-06-01,AB,UCB,20-30,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2583/detail,2583,AB5_D4_PROTEO,2022-06-01,AB,UCB,30-50,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2584/detail,2584,AB5_D5_PROTEO,2022-06-01,AB,UCB,50-80,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2585/detail,2585,AC5_D1_PROTEO,2022-06-01,AC,UCB,0-10,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2586/detail,2586,AC5_D2_PROTEO,2022-06-01,AC,UCB,10-20,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2587/detail,2587,AC5_D3_PROTEO,2022-06-01,AC,UCB,20-30,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2588/detail,2588,AC5_D4_PROTEO,2022-06-01,AC,UCB,30-50,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2589/detail,2589,AC5_D5_PROTEO,2022-06-01,AC,UCB,50-80,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2590/detail,2590,HA5_D1_PROTEO,2022-06-01,HA,UCB,0-10,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2591/detail,2591,HA5_D2_PROTEO,2022-06-01,HA,UCB,10-20,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2592/detail,2592,HA5_D3_PROTEO,2022-06-01,HA,UCB,20-30,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2593/detail,2593,HA5_D4_PROTEO,2022-06-01,HA,UCB,30-50,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2594/detail,2594,HA5_D5_PROTEO,2022-06-01,HA,UCB,50-80,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2595/detail,2595,HA5_D6_PROTEO,2022-06-01,HA,UCB,80-120,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2596/detail,2596,HB5_D1_PROTEO,2022-06-01,HB,UCB,0-10,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2597/detail,2597,HB5_D2_PROTEO,2022-06-01,HB,UCB,10-20,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2598/detail,2598,HB5_D3_PROTEO,2022-06-01,HB,UCB,20-30,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2599/detail,2599,HB5_D4_PROTEO,2022-06-01,HB,UCB,30-50,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2600/detail,2600,HB5_D5_PROTEO,2022-06-01,HB,UCB,50-80,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2601/detail,2601,HB5_D6_PROTEO,2022-06-01,HB,UCB,80-120,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2602/detail,2602,HC5_D1_PROTEO,2022-06-01,HC,UCB,0-10,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2603/detail,2603,HC5_D2_PROTEO,2022-06-01,HC,UCB,10-20,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2604/detail,2604,HC5_D3_PROTEO,2022-06-01,HC,UCB,20-30,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2605/detail,2605,HC5_D4_PROTEO,2022-06-01,HC,UCB,30-50,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2606/detail,2606,HC5_D5_PROTEO,2022-06-01,HC,UCB,50-80,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2607/detail,2607,HC5_D6_PROTEO,2022-06-01,HC,UCB,80-120,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2608/detail,2608,AA5_D1_CO2-T1,2022-06-06,AA,UCB,0-10,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2609/detail,2609,AA5_D2_CO2-T1,2022-06-06,AA,UCB,10-20,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2610/detail,2610,AA5_D3_CO2-T1,2022-06-06,AA,UCB,20-30,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2611/detail,2611,AA5_D4_CO2-T1,2022-06-06,AA,UCB,30-50,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2612/detail,2612,AA5_D5_CO2-T1,2022-06-06,AA,UCB,50-80,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2613/detail,2613,AB5_D1_CO2-T1,2022-06-06,AB,UCB,0-10,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2614/detail,2614,AB5_D2_CO2-T1,2022-06-06,AB,UCB,10-20,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2615/detail,2615,AB5_D3_CO2-T1,2022-06-06,AB,UCB,20-30,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2616/detail,2616,AB5_D4_CO2-T1,2022-06-06,AB,UCB,30-50,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2617/detail,2617,AB5_D5_CO2-T1,2022-06-06,AB,UCB,50-80,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2618/detail,2618,AC5_D1_CO2-T1,2022-06-06,AC,UCB,0-10,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/2619/detail,2619,AC5_D2_CO2-T1,2022-06-06,AC,UCB,10-20,0,None,,,,,,,,,,,,,,,,,,,
